V, 174, 416, 288
V, 432, 1024, 288
V, 342, 832, 416
V, 98, 224, 352
V, 85, 192, 352
V, 353, 864, 352
V, 15, 0, 352
V, 383, 928, 480
V, 426, 1024, 96
V, 230, 576, 160
V, 32, 64, 320
V, 362, 896, 224
V, 256, 640, 160
V, 10, 32, 288
V, 225, 544, 416
V, 196, 480, 320
V, 148, 352, 288
V, 355, 864, 416
V, 77, 160, 512
V, 373, 928, 160
V, 428, 1024, 160
V, 193, 480, 224
V, 404, 992, 96
V, 405, 960, 96
V, 282, 704, 160
V, 349, 864, 224
V, 243, 608, 160
V, 7, 0, 224
V, 172, 416, 224
V, 231, 576, 192
V, 277, 672, 416
V, 35, 64, 416
V, 234, 576, 288
V, 415, 992, 416
V, 194, 480, 256
V, 260, 640, 288
V, 2, 32, 160
V, 183, 448, 160
V, 81, 192, 224
V, 376, 928, 256
V, 288, 704, 352
V, 111, 256, 352
V, 253, 608, 480
V, 76, 160, 480
V, 440, 1024, 544
V, 275, 672, 352
V, 271, 672, 224
V, 33, 64, 352
V, 197, 480, 352
V, 61, 128, 416
V, 122, 288, 288
V, 329, 800, 416
V, 173, 416, 256
V, 87, 192, 416
V, 48, 96, 416
V, 131, 320, 160
V, 113, 256, 416
V, 128, 288, 480
V, 50, 96, 480
V, 166, 384, 448
V, 99, 224, 384
V, 241, 576, 512
V, 323, 800, 224
V, 306, 736, 512
V, 332, 800, 512
V, 169, 416, 128
V, 397, 960, 512
V, 115, 256, 480
V, 431, 1024, 256
V, 142, 320, 512
V, 341, 832, 384
V, 101, 224, 448
V, 300, 736, 320
V, 367, 896, 384
V, 220, 544, 256
V, 269, 672, 160
V, 350, 864, 256
V, 13, 0, 320
V, 107, 256, 224
V, 177, 416, 384
V, 210, 512, 448
V, 112, 256, 384
V, 425, 1024, 64
V, 140, 320, 448
V, 339, 832, 320
V, 95, 224, 256
V, 408, 992, 192
V, 162, 384, 320
V, 294, 736, 128
V, 298, 736, 256
V, 361, 896, 192
V, 12, 32, 320
V, 186, 448, 256
V, 226, 544, 448
V, 393, 960, 384
V, 153, 352, 448
V, 17, 0, 384
V, 175, 416, 320
V, 65, 160, 128
V, 374, 928, 192
V, 427, 1024, 128
V, 92, 224, 160
V, 130, 320, 128
V, 28, 64, 192
V, 190, 480, 128
V, 399, 992, 0
V, 156, 384, 128
V, 151, 352, 384
V, 265, 640, 448
V, 216, 544, 128
V, 403, 960, 64
V, 281, 704, 128
