V, 256, 416, 288
V, 568, 928, 544
V, 617, 1024, 288
V, 507, 832, 416
V, 29, 0, 448
V, 450, 736, 416
V, 545, 896, 416
V, 279, 448, 416
V, 125, 192, 352
V, 524, 864, 352
V, 566, 928, 480
V, 611, 1024, 96
V, 505, 832, 352
V, 347, 576, 160
V, 144, 224, 352
V, 48, 64, 320
V, 444, 736, 224
V, 539, 896, 224
V, 385, 640, 160
V, 336, 544, 416
V, 15, 0, 224
V, 218, 352, 288
V, 526, 864, 416
V, 364, 608, 96
V, 459, 768, 96
V, 31, 0, 480
V, 556, 928, 160
V, 613, 1024, 160
V, 406, 672, 224
V, 495, 832, 32
V, 292, 480, 224
V, 345, 576, 96
V, 592, 992, 96
V, 233, 384, 160
V, 438, 736, 32
V, 533, 896, 32
V, 395, 640, 480
V, 476, 800, 32
V, 326, 544, 96
V, 573, 960, 96
V, 282, 448, 512
V, 212, 352, 96
V, 520, 864, 224
V, 153, 256, 32
V, 366, 608, 160
V, 461, 768, 160
V, 554, 928, 96
V, 80, 128, 128
V, 412, 672, 416
V, 193, 320, 96
V, 286, 480, 32
V, 351, 576, 288
V, 602, 992, 416
V, 89, 128, 416
V, 293, 480, 256
V, 389, 640, 288
V, 174, 288, 96
V, 482, 800, 224
V, 271, 448, 160
V, 559, 928, 256
V, 429, 704, 352
V, 163, 256, 352
V, 376, 608, 480
V, 471, 768, 480
V, 625, 1024, 544
V, 410, 672, 352
V, 276, 448, 320
V, 49, 64, 352
V, 296, 480, 352
V, 305, 512, 32
V, 180, 288, 288
V, 488, 800, 416
V, 127, 192, 416
V, 435, 704, 544
V, 70, 96, 416
V, 323, 544, 0
V, 165, 256, 416
V, 416, 672, 544
V, 55, 64, 544
V, 186, 288, 480
V, 10, 32, 160
V, 34, 32, 544
V, 18, 32, 288
V, 264, 416, 544
V, 145, 224, 384
V, 379, 608, 576
V, 322, 512, 576
V, 358, 576, 512
V, 302, 480, 544
V, 453, 736, 512
V, 550, 896, 576
V, 491, 800, 512
V, 341, 544, 576
V, 51, 64, 416
V, 586, 960, 512
V, 227, 352, 576
V, 167, 256, 480
V, 569, 928, 576
V, 616, 1024, 256
V, 206, 320, 512
V, 506, 832, 384
V, 147, 224, 448
V, 447, 736, 320
V, 544, 896, 384
V, 331, 544, 256
V, 242, 384, 448
V, 521, 864, 256
V, 21, 0, 320
V, 159, 256, 224
V, 259, 416, 384
V, 318, 512, 448
V, 164, 256, 384
V, 610, 1024, 64
V, 204, 320, 448
V, 504, 832, 320
V, 346, 576, 128
V, 141, 224, 256
V, 595, 992, 192
V, 238, 384, 320
V, 441, 736, 128
V, 221, 352, 384
V, 538, 896, 192
V, 384, 640, 128
V, 20, 32, 320
V, 274, 448, 256
V, 337, 544, 448
V, 582, 960, 384
V, 223, 352, 448
V, 515, 864, 64
V, 361, 608, 0
V, 25, 0, 384
V, 458, 768, 64
V, 257, 416, 320
V, 304, 512, 0
V, 99, 160, 128
V, 557, 928, 192
V, 612, 1024, 128
V, 138, 224, 160
V, 194, 320, 128
V, 44, 64, 192
V, 494, 832, 0
V, 289, 480, 128
V, 344, 576, 64
V, 135, 224, 64
V, 589, 992, 0
V, 232, 384, 128
V, 78, 128, 64
V, 532, 896, 0
V, 121, 192, 224
V, 394, 640, 448
V, 1, 32, 0
V, 477, 800, 64
V, 280, 448, 448
V, 114, 192, 0
V, 572, 960, 64
V, 422, 704, 128
V, 209, 352, 0
V, 23, 0, 352
V, 517, 864, 128
V, 152, 256, 0
V, 371, 608, 320
V, 13, 0, 192
V, 460, 768, 128
V, 247, 416, 0
V, 39, 64, 32
V, 97, 160, 64
V, 413, 672, 448
V, 192, 320, 64
V, 50, 64, 384
V, 299, 480, 448
V, 350, 576, 256
V, 599, 992, 320
V, 88, 128, 384
V, 388, 640, 256
V, 398, 640, 576
V, 483, 800, 256
V, 428, 704, 320
V, 86, 128, 320
V, 373, 608, 384
V, 470, 768, 448
V, 591, 992, 64
V, 624, 1024, 512
V, 181, 288, 320
V, 489, 800, 448
V, 434, 704, 512
V, 75, 96, 576
V, 529, 864, 512
V, 106, 160, 352
V, 383, 640, 96
V, 417, 672, 576
V, 512, 832, 576
V, 111, 160, 512
V, 36, 32, 576
V, 319, 512, 480
V, 5, 0, 64
V, 321, 512, 544
V, 254, 416, 224
V, 454, 736, 544
V, 265, 416, 576
V, 549, 896, 544
V, 492, 800, 544
V, 131, 192, 544
V, 607, 992, 576
V, 315, 512, 352
V, 112, 160, 544
V, 168, 256, 512
V, 509, 832, 480
V, 148, 224, 480
V, 243, 384, 480
V, 448, 736, 352
V, 101, 160, 192
V, 332, 544, 288
V, 579, 960, 288
V, 251, 416, 128
V, 522, 864, 288
V, 19, 0, 288
V, 260, 416, 416
V, 317, 512, 416
V, 560, 928, 288
V, 609, 1024, 32
V, 199, 320, 288
V, 499, 832, 160
V, 349, 576, 224
V, 142, 224, 288
V, 596, 992, 224
V, 237, 384, 288
V, 442, 736, 160
V, 83, 128, 224
V, 537, 896, 160
V, 126, 192, 384
V, 22, 32, 352
V, 277, 448, 352
V, 338, 544, 480
V, 585, 960, 480
V, 419, 704, 32
V, 224, 352, 480
V, 37, 0, 576
V, 516, 864, 96
V, 362, 608, 32
V, 7, 0, 96
V, 457, 768, 32
V, 258, 416, 352
V, 311, 512, 224
V, 100, 160, 160
V, 558, 928, 224
V, 400, 672, 32
V, 197, 320, 224
V, 205, 320, 480
V, 497, 832, 96
V, 290, 480, 160
V, 355, 576, 416
V, 136, 224, 96
V, 590, 992, 32
V, 231, 384, 96
V, 77, 128, 32
V, 393, 640, 416
V, 2, 32, 32
V, 478, 800, 96
V, 267, 448, 32
V, 328, 544, 160
V, 117, 192, 96
V, 575, 960, 160
V, 425, 704, 224
V, 210, 352, 32
V, 64, 96, 224
V, 518, 864, 160
V, 30, 32, 480
V, 372, 608, 352
V, 11, 0, 160
V, 467, 768, 352
V, 248, 416, 32
V, 98, 160, 96
V, 414, 672, 480
V, 53, 64, 480
V, 59, 96, 64
V, 300, 480, 480
V, 353, 576, 352
V, 600, 992, 352
V, 87, 128, 352
V, 176, 288, 160
V, 14, 32, 224
V, 263, 416, 512
V, 484, 800, 288
V, 273, 448, 224
V, 431, 704, 416
V, 123, 192, 288
V, 255, 416, 256
V, 66, 96, 288
V, 161, 256, 288
V, 374, 608, 416
V, 469, 768, 416
V, 104, 160, 288
V, 294, 480, 288
V, 170, 256, 576
V, 503, 832, 288
V, 479, 800, 128
V, 397, 640, 544
V, 182, 288, 352
V, 490, 800, 480
V, 236, 384, 256
V, 129, 192, 480
V, 530, 864, 544
V, 35, 0, 544
V, 281, 448, 480
V, 150, 224, 544
V, 245, 384, 544
V, 423, 704, 160
V, 188, 288, 544
V, 196, 320, 192
V, 143, 224, 320
V, 12, 32, 192
V, 219, 352, 320
V, 377, 608, 512
V, 474, 768, 576
V, 320, 512, 512
V, 543, 896, 352
V, 360, 576, 576
V, 605, 992, 512
