V, 106, 16, 400
V, 3980, 720, 416
V, 3370, 608, 464
V, 563, 96, 536
V, 5674, 1024, 592
V, 2292, 416, 288
V, 3758, 680, 400
V, 639, 112, 440
V, 3173, 576, 296
V, 5100, 920, 576
V, 739, 128, 536
V, 3185, 576, 392
V, 50, 8, 456
V, 4532, 824, 256
V, 5334, 968, 336
V, 943, 168, 408
V, 592, 104, 416
V, 5377, 976, 328
V, 5370, 976, 272
V, 1027, 184, 376
V, 5215, 944, 440
V, 4367, 792, 344
V, 57, 0, 480
V, 481, 80, 584
V, 5553, 1008, 328
V, 890, 160, 336
V, 553, 96, 456
V, 982, 176, 368
V, 5168, 936, 416
V, 1620, 288, 544
V, 4805, 872, 328
V, 5248, 952, 352
V, 5476, 992, 416
V, 4817, 872, 424
V, 849, 152, 360
V, 4474, 808, 496
V, 3828, 696, 256
V, 486, 88, 272
V, 5572, 1008, 480
V, 4905, 888, 424
V, 4363, 792, 312
V, 89, 16, 264
V, 299, 48, 536
V, 308, 56, 256
V, 1350, 240, 496
V, 4642, 840, 432
V, 1783, 320, 440
V, 404, 72, 320
V, 669, 120, 328
V, 2061, 368, 552
V, 4420, 800, 416
V, 2661, 480, 424
V, 5483, 992, 472
V, 896, 160, 384
V, 5134, 928, 496
V, 1198, 216, 336
V, 596, 104, 448
V, 1636, 296, 320
V, 5567, 1008, 440
V, 241, 40, 424
V, 4894, 888, 336
V, 1305, 232, 488
V, 4520, 816, 512
V, 4235, 768, 344
V, 5302, 960, 432
V, 346, 56, 560
V, 1374, 248, 336
V, 420, 72, 448
V, 44, 8, 432
V, 1144, 208, 256
V, 5037, 912, 424
V, 532, 96, 288
V, 5019, 912, 280
V, 807, 144, 376
V, 1248, 224, 384
V, 269, 48, 296
V, 891, 160, 344
V, 250, 40, 496
V, 4903, 888, 408
V, 681, 120, 424
V, 991, 176, 440
V, 2575, 464, 440
V, 4537, 824, 296
V, 1685, 304, 360
V, 1083, 192, 472
V, 4182, 760, 272
V, 418, 72, 432
V, 726, 128, 432
V, 1215, 216, 472
V, 1773, 320, 360
V, 2145, 384, 520
V, 818, 144, 464
V, 2313, 416, 456
V, 1869, 336, 424
V, 5144, 928, 576
V, 87, 0, 600
V, 2606, 472, 336
V, 4696, 848, 512
V, 4941, 896, 360
V, 4592, 832, 384
V, 1384, 248, 416
V, 5093, 920, 520
V, 3621, 656, 360
V, 4433, 800, 520
V, 5181, 936, 520
V, 1784, 320, 448
V, 1186, 208, 592
V, 1474, 264, 432
V, 295, 48, 504
V, 4882, 880, 592
V, 3075, 552, 568
V, 1848, 336, 256
V, 1566, 280, 464
V, 4116, 744, 448
V, 1618, 288, 528
V, 1362, 240, 592
V, 1265, 224, 520
V, 2711, 488, 472
V, 2040, 368, 384
V, 3243, 584, 504
V, 1405, 248, 584
V, 248, 40, 480
V, 2050, 368, 464
V, 5655, 1024, 440
V, 2522, 456, 368
V, 2536, 456, 480
V, 4514, 816, 464
V, 1859, 336, 344
V, 2173, 392, 392
V, 1563, 280, 440
V, 4173, 752, 552
V, 2624, 472, 480
V, 5388, 976, 416
V, 1671, 296, 600
V, 3631, 656, 440
V, 2704, 488, 416
V, 5367, 968, 600
V, 2082, 376, 368
V, 2333, 424, 264
V, 4026, 728, 432
V, 3037, 552, 264
V, 5634, 1024, 272
V, 1847, 328, 600
V, 1794, 320, 528
V, 1187, 208, 600
V, 1592, 288, 320
V, 158, 24, 464
V, 914, 160, 528
V, 2266, 408, 432
V, 1044, 184, 512
V, 3289, 592, 520
V, 3847, 696, 408
V, 689, 120, 488
V, 1116, 200, 384
V, 4838, 872, 592
V, 1543, 280, 280
V, 5641, 1024, 328
V, 2152, 384, 576
V, 115, 16, 472
V, 2518, 456, 336
V, 1960, 352, 448
V, 1881, 336, 520
V, 2232, 400, 512
V, 183, 32, 312
V, 3554, 640, 528
V, 2279, 408, 536
V, 1077, 192, 424
V, 3907, 704, 536
V, 4007, 728, 280
V, 4910, 888, 464
V, 5453, 984, 584
V, 4258, 768, 528
V, 2342, 424, 336
V, 5533, 1000, 520
V, 4041, 728, 552
V, 1933, 344, 584
V, 1018, 184, 304
V, 5629, 1016, 584
V, 5580, 1008, 544
V, 252, 40, 512
V, 2013, 360, 520
V, 1461, 264, 328
V, 340, 56, 512
V, 2109, 376, 584
V, 2060, 368, 544
V, 5288, 960, 320
V, 93, 16, 296
V, 558, 96, 496
V, 4413, 800, 360
V, 3143, 568, 408
V, 4376, 792, 416
V, 2168, 392, 352
V, 1829, 328, 456
V, 20, 8, 336
V, 3939, 712, 440
V, 2899, 520, 568
V, 2368, 424, 544
V, 5415, 984, 280
V, 5118, 928, 368
V, 1327, 240, 312
V, 1788, 320, 480
V, 4243, 768, 408
V, 1313, 232, 552
V, 4327, 784, 376
V, 3411, 616, 440
V, 1631, 296, 280
V, 4977, 904, 296
V, 1280, 232, 288
V, 2468, 448, 288
V, 4771, 864, 408
V, 3414, 616, 464
V, 518, 88, 528
V, 871, 152, 536
V, 5500, 1000, 256
V, 212, 32, 544
V, 2609, 472, 360
V, 4198, 760, 400
V, 4922, 888, 560
V, 5596, 1016, 320
V, 1395, 248, 504
V, 1241, 224, 328
V, 2906, 528, 272
V, 711, 128, 312
V, 3788, 688, 288
V, 5062, 920, 272
V, 5398, 976, 496
V, 3439, 624, 312
V, 5616, 1016, 480
V, 5529, 1000, 488
V, 3114, 560, 528
V, 1238, 224, 304
V, 1206, 216, 400
V, 607, 104, 536
V, 5617, 1016, 488
V, 279, 48, 376
V, 5083, 920, 440
V, 699, 120, 568
V, 3320, 600, 416
V, 2719, 488, 536
V, 329, 56, 424
V, 1240, 224, 320
V, 3392, 616, 288
V, 3900, 704, 480
V, 1163, 208, 408
V, 5522, 1000, 432
V, 5038, 912, 432
V, 1245, 224, 360
V, 3281, 592, 456
V, 5606, 1016, 400
V, 2859, 512, 600
V, 282, 48, 400
V, 280, 48, 384
V, 733, 128, 488
V, 1008, 176, 576
V, 4321, 784, 328
V, 43, 0, 424
V, 1723, 312, 312
V, 1627, 288, 600
V, 1088, 192, 512
V, 1443, 256, 536
V, 442, 80, 272
V, 762, 136, 368
V, 3569, 648, 296
V, 117, 16, 488
V, 5420, 984, 320
V, 838, 152, 272
V, 205, 32, 488
V, 243, 40, 440
V, 5160, 936, 352
V, 2098, 376, 496
V, 2646, 480, 304
V, 2525, 456, 392
V, 1344, 240, 448
V, 3039, 552, 280
V, 4507, 816, 408
V, 1030, 184, 400
V, 373, 64, 424
V, 4960, 896, 512
V, 5381, 976, 360
V, 767, 136, 408
V, 1757, 312, 584
V, 2112, 384, 256
V, 2055, 368, 504
V, 1530, 272, 528
V, 3159, 568, 536
V, 867, 152, 504
V, 2935, 528, 504
V, 2208, 400, 320
V, 1529, 272, 520
V, 927, 168, 280
V, 2653, 480, 360
V, 3992, 720, 512
V, 2008, 360, 480
V, 524, 88, 576
V, 4834, 872, 560
V, 1601, 288, 392
V, 2937, 528, 520
V, 31, 0, 376
V, 923, 160, 600
V, 2139, 384, 472
V, 1051, 184, 568
V, 5660, 1024, 480
V, 2127, 384, 376
V, 2072, 376, 288
V, 1525, 272, 488
V, 856, 152, 416
V, 2576, 464, 448
V, 4080, 736, 512
V, 1893, 344, 264
V, 1613, 288, 488
V, 1550, 280, 336
V, 483, 80, 600
V, 2656, 480, 384
V, 3550, 640, 496
V, 1953, 352, 392
V, 4117, 744, 456
V, 5201, 944, 328
V, 2025, 368, 264
V, 1510, 272, 368
V, 2495, 448, 504
V, 1507, 272, 344
V, 2230, 400, 496
V, 5344, 968, 416
V, 961, 168, 552
V, 1982, 360, 272
V, 4351, 784, 568
V, 4002, 720, 592
V, 2382, 432, 304
V, 670, 120, 336
V, 4868, 880, 480
V, 2474, 448, 336
V, 1875, 336, 472
V, 1499, 272, 280
V, 3390, 616, 272
V, 4274, 776, 304
V, 604, 104, 512
V, 551, 96, 440
V, 992, 176, 448
V, 2305, 416, 392
V, 627, 112, 344
V, 2163, 392, 312
V, 5262, 952, 464
V, 2418, 432, 592
V, 2694, 488, 336
V, 955, 168, 504
V, 572, 104, 256
V, 4770, 864, 400
V, 3009, 544, 392
V, 2218, 400, 400
V, 2643, 480, 280
V, 910, 160, 496
V, 541, 96, 360
V, 4729, 856, 424
V, 2958, 536, 336
V, 4715, 856, 312
V, 3844, 696, 384
V, 78, 8, 568
V, 5665, 1024, 520
V, 2417, 432, 584
V, 1246, 224, 368
V, 4143, 752, 312
V, 5133, 928, 488
V, 2140, 384, 480
V, 2429, 440, 328
V, 355, 64, 280
V, 3440, 624, 320
V, 455, 80, 376
V, 1197, 216, 328
V, 1806, 328, 272
V, 4078, 736, 496
V, 1648, 296, 416
V, 2048, 368, 448
V, 1317, 232, 584
V, 854, 152, 400
V, 2235, 400, 536
V, 5556, 1008, 352
V, 3403, 616, 376
V, 4931, 896, 280
V, 1493, 264, 584
V, 4626, 840, 304
V, 2821, 512, 296
V, 3681, 664, 488
V, 5460, 992, 288
V, 3006, 544, 368
V, 4085, 736, 552
V, 1713, 304, 584
V, 5467, 992, 344
V, 2680, 480, 576
V, 5579, 1008, 536
V, 4102, 744, 336
V, 5551, 1008, 312
V, 1609, 288, 456
V, 4563, 824, 504
V, 4202, 760, 432
V, 3929, 712, 360
V, 5654, 1024, 432
V, 4251, 768, 472
V, 5419, 984, 312
V, 5343, 968, 408
V, 1355, 240, 536
V, 4343, 784, 504
V, 1091, 192, 536
V, 4749, 856, 584
V, 5394, 976, 464
V, 2532, 456, 448
V, 3754, 680, 368
V, 5486, 992, 496
V, 4698, 848, 528
V, 4807, 872, 344
V, 4217, 760, 552
V, 4168, 752, 512
V, 4159, 752, 440
V, 3620, 656, 352
V, 3643, 656, 536
V, 5221, 944, 488
V, 3633, 656, 456
V, 3268, 592, 352
V, 4008, 728, 288
V, 4952, 896, 448
V, 2603, 472, 312
V, 4463, 808, 408
V, 3902, 704, 496
V, 1492, 264, 576
V, 4414, 800, 368
V, 802, 144, 336
V, 4670, 848, 304
V, 4800, 872, 288
V, 5128, 928, 448
V, 4699, 848, 536
V, 602, 104, 496
V, 5441, 984, 488
V, 4888, 888, 288
V, 2898, 520, 560
V, 5192, 944, 256
V, 2450, 440, 496
V, 1000, 176, 512
V, 2947, 528, 600
V, 4653, 840, 520
V, 1134, 200, 528
V, 423, 72, 472
V, 3094, 560, 368
V, 56, 8, 480
V, 4909, 888, 456
V, 1768, 320, 320
V, 3543, 640, 440
V, 622, 112, 304
V, 160, 24, 480
V, 197, 32, 424
V, 658, 112, 592
V, 2903, 520, 600
V, 4525, 816, 552
V, 675, 120, 376
V, 1234, 224, 272
V, 718, 128, 368
V, 4701, 848, 552
V, 1683, 304, 344
V, 2787, 504, 376
V, 3019, 544, 472
V, 728, 128, 448
V, 3026, 544, 528
V, 2, 8, 264
V, 1767, 320, 312
V, 2360, 424, 480
V, 808, 144, 384
V, 1981, 360, 264
V, 653, 112, 552
V, 141, 24, 328
V, 1980, 360, 256
V, 2157, 392, 264
V, 381, 64, 488
V, 2253, 408, 328
V, 2544, 456, 544
V, 968, 176, 256
V, 2688, 488, 288
V, 1868, 336, 416
V, 111, 16, 440
V, 1702, 304, 496
V, 3597, 648, 520
V, 2776, 504, 288
V, 1185, 208, 584
V, 4792, 864, 576
V, 5650, 1024, 400
V, 1778, 320, 400
V, 4427, 800, 472
V, 1480, 264, 480
V, 3552, 640, 512
V, 3113, 560, 520
V, 4872, 880, 512
V, 4835, 872, 568
V, 1854, 336, 304
V, 2166, 392, 336
V, 1568, 280, 480
V, 5253, 952, 392
V, 2621, 472, 456
V, 2250, 408, 304
V, 4898, 888, 368
V, 1664, 296, 544
V, 4541, 824, 328
V, 2701, 488, 392
V, 5325, 968, 264
V, 2038, 368, 368
V, 946, 168, 432
V, 583, 104, 344
V, 5657, 1024, 456
V, 2462, 440, 592
V, 4037, 728, 520
V, 386, 64, 528
V, 2227, 400, 472
V, 2187, 392, 504
V, 1549, 280, 328
V, 3245, 584, 520
V, 1862, 336, 368
V, 5277, 952, 584
V, 3080, 560, 256
V, 2263, 408, 408
V, 4329, 784, 392
V, 3651, 656, 600
V, 2752, 496, 448
V, 5316, 960, 544
V, 979, 176, 344
V, 2353, 424, 424
V, 4818, 872, 432
V, 4366, 792, 336
V, 131, 16, 600
V, 2423, 440, 280
V, 1837, 328, 520
V, 1796, 320, 544
V, 2773, 504, 264
V, 409, 72, 360
V, 2523, 456, 376
V, 2276, 408, 512
V, 2188, 392, 512
V, 1546, 280, 304
V, 5537, 1000, 552
V, 2715, 488, 504
V, 1358, 240, 560
V, 1239, 224, 312
V, 2924, 528, 416
V, 1347, 240, 472
V, 3730, 672, 528
V, 3806, 688, 432
V, 5450, 984, 560
V, 3043, 552, 312
V, 126, 16, 560
V, 3449, 624, 392
V, 5542, 1000, 592
V, 5314, 960, 528
V, 5491, 992, 536
V, 210, 32, 528
V, 1930, 344, 560
V, 1188, 216, 256
V, 1643, 296, 376
V, 2322, 416, 528
V, 4718, 856, 336
V, 3319, 600, 408
V, 1082, 192, 464
V, 758, 136, 336
V, 3359, 608, 376
V, 1149, 208, 296
V, 3511, 632, 536
V, 3817, 688, 520
V, 3822, 688, 560
V, 4675, 848, 344
V, 3862, 696, 528
V, 5623, 1016, 536
V, 3046, 552, 336
V, 3524, 640, 288
V, 2019, 360, 568
V, 5274, 952, 560
V, 3324, 600, 448
V, 393, 64, 584
V, 374, 64, 432
V, 2103, 376, 536
V, 5599, 1016, 344
V, 2409, 432, 520
V, 3156, 568, 512
V, 3404, 616, 384
V, 4209, 760, 488
V, 3065, 552, 488
V, 2505, 448, 584
V, 4636, 840, 384
V, 3655, 664, 280
V, 3300, 600, 256
V, 3908, 704, 544
V, 3842, 696, 368
V, 4874, 880, 528
V, 2890, 520, 496
V, 4590, 832, 368
V, 3951, 712, 536
V, 4300, 776, 512
V, 4261, 768, 552
V, 4950, 896, 432
V, 4597, 832, 424
V, 3401, 616, 360
V, 3699, 672, 280
V, 2303, 416, 376
V, 780, 136, 512
V, 5417, 984, 296
V, 2500, 448, 544
V, 4774, 864, 432
V, 1993, 360, 360
V, 5184, 936, 544
V, 3489, 632, 360
V, 1573, 280, 520
V, 2543, 456, 536
V, 3078, 552, 592
V, 5601, 1016, 360
V, 909, 160, 488
V, 2838, 512, 432
V, 4570, 824, 560
V, 155, 24, 440
V, 4693, 848, 488
V, 5432, 984, 416
V, 4975, 904, 280
V, 4393, 792, 552
V, 479, 80, 568
V, 3220, 584, 320
V, 5430, 984, 400
V, 4781, 864, 488
V, 2086, 376, 400
V, 3478, 632, 272
V, 3786, 688, 272
V, 1137, 200, 552
V, 2591, 464, 568
V, 5010, 904, 560
V, 4512, 816, 448
V, 3810, 688, 464
V, 3886, 704, 368
V, 5590, 1016, 272
V, 4170, 752, 528
V, 2675, 480, 536
V, 266, 48, 272
V, 5259, 952, 440
V, 3187, 576, 408
V, 4298, 776, 496
V, 237, 40, 392
V, 2952, 536, 288
V, 2043, 368, 408
V, 840, 152, 288
V, 5111, 928, 312
V, 5443, 984, 504
V, 4752, 864, 256
V, 4480, 808, 544
V, 550, 96, 432
V, 3994, 720, 528
V, 5519, 1000, 408
V, 4848, 880, 320
V, 3152, 568, 480
V, 3877, 704, 296
V, 962, 168, 560
V, 5611, 1016, 440
V, 2939, 528, 536
V, 285, 48, 424
V, 1328, 240, 320
V, 4788, 864, 544
V, 4271, 776, 280
V, 2963, 536, 376
V, 684, 120, 448
V, 4997, 904, 456
V, 4371, 792, 376
V, 1115, 200, 376
V, 751, 136, 280
V, 3105, 560, 456
V, 5077, 920, 392
V, 433, 72, 552
V, 5157, 936, 328
V, 565, 96, 552
V, 176, 32, 256
V, 288, 48, 448
V, 5237, 952, 264
V, 637, 112, 424
V, 4776, 864, 448
V, 1637, 296, 328
V, 1035, 184, 440
V, 2545, 456, 552
V, 368, 64, 384
V, 5333, 968, 328
V, 63, 0, 504
V, 1503, 272, 312
V, 1717, 312, 264
V, 4360, 792, 288
V, 5565, 1008, 424
V, 1445, 256, 552
V, 448, 80, 320
V, 1488, 264, 544
V, 107, 16, 408
V, 4377, 792, 424
V, 5332, 968, 320
V, 1486, 264, 528
V, 794, 144, 272
V, 2560, 464, 320
V, 1909, 344, 392
V, 4044, 728, 576
V, 1258, 224, 464
V, 2677, 480, 552
V, 2640, 480, 256
V, 2585, 464, 520
V, 1342, 240, 432
V, 4559, 824, 472
V, 21, 0, 336
V, 5293, 960, 360
V, 1738, 312, 432
V, 1424, 256, 384
V, 4926, 888, 592
V, 773, 136, 456
V, 102, 16, 368
V, 555, 96, 472
V, 2122, 384, 336
V, 1520, 272, 448
V, 4406, 800, 304
V, 853, 152, 392
V, 2972, 536, 448
V, 2214, 400, 368
V, 1616, 288, 512
V, 933, 168, 328
V, 791, 136, 600
V, 2663, 480, 440
V, 1998, 360, 400
V, 1824, 328, 416
V, 1725, 312, 328
V, 1659, 296, 504
V, 1013, 184, 264
V, 3503, 632, 472
V, 2398, 432, 432
V, 512, 88, 480
V, 1743, 312, 472
V, 4357, 792, 264
V, 2490, 448, 464
V, 5115, 928, 344
V, 2281, 408, 552
V, 1515, 272, 408
V, 4758, 864, 304
V, 177, 32, 264
V, 1903, 344, 344
V, 2997, 544, 296
V, 2225, 400, 456
V, 4244, 768, 416
V, 2666, 480, 464
V, 1995, 360, 376
V, 5323, 960, 600
V, 4043, 728, 568
V, 2030, 368, 304
V, 2401, 432, 456
V, 5072, 920, 352
V, 2002, 360, 432
V, 5496, 992, 576
V, 1418, 256, 336
V, 1303, 232, 472
V, 2481, 448, 392
V, 1742, 312, 464
V, 761, 136, 360
V, 426, 72, 496
V, 1594, 288, 336
V, 857, 152, 424
V, 2843, 512, 472
V, 2811, 504, 568
V, 2068, 376, 256
V, 2388, 432, 352
V, 1699, 304, 472
V, 1843, 328, 568
V, 5225, 944, 520
V, 984, 176, 384
V, 1056, 192, 256
V, 4986, 904, 368
V, 1585, 288, 264
V, 4647, 840, 472
V, 3575, 648, 344
