V, 9146, 960, 208
V, 755, 72, 568
V, 8003, 840, 184
V, 9792, 1024, 512
V, 7136, 744, 544
V, 6892, 720, 416
V, 5834, 608, 464
V, 979, 96, 536
V, 6354, 664, 368
V, 1668, 168, 576
V, 8143, 856, 88
V, 5409, 568, 104
V, 8344, 872, 480
V, 7044, 736, 416
V, 5982, 624, 432
V, 5093, 536, 8
V, 1119, 112, 440
V, 5509, 576, 296
V, 6760, 704, 576
V, 8299, 872, 120
V, 3743, 392, 152
V, 7204, 752, 480
V, 8926, 936, 272
V, 2063, 216, 88
V, 5913, 616, 488
V, 6666, 696, 432
V, 1283, 128, 536
V, 5521, 576, 392
V, 8447, 888, 88
V, 8993, 944, 200
V, 114, 8, 456
V, 7860, 824, 256
V, 5858, 616, 48
V, 2745, 288, 72
V, 6211, 648, 440
V, 6385, 672, 8
V, 7644, 800, 352
V, 2132, 224, 32
V, 2552, 264, 352
V, 6903, 720, 504
V, 6789, 712, 200
V, 5809, 608, 264
V, 9667, 1016, 120
V, 1040, 104, 416
V, 6367, 664, 472
V, 9313, 976, 328
V, 5220, 544, 416
V, 6092, 640, 96
V, 8180, 856, 384
V, 1795, 184, 376
V, 5938, 624, 80
V, 7051, 736, 472
V, 5969, 624, 328
V, 8215, 864, 56
V, 681, 64, 584
V, 7282, 760, 496
V, 8340, 872, 448
V, 6423, 672, 312
V, 121, 0, 480
V, 7199, 752, 440
V, 2068, 216, 128
V, 7729, 808, 424
V, 6671, 696, 472
V, 7681, 808, 40
V, 833, 80, 584
V, 9617, 1008, 328
V, 5484, 576, 96
V, 8436, 888, 0
V, 9011, 944, 344
V, 8765, 920, 200
V, 1562, 160, 336
V, 2228, 232, 192
V, 7881, 824, 424
V, 6819, 712, 440
V, 7345, 768, 392
V, 969, 96, 456
V, 6212, 648, 448
V, 8816, 928, 0
V, 5063, 528, 376
V, 2356, 248, 0
V, 8041, 840, 488
V, 6991, 728, 600
V, 8555, 896, 344
V, 6914, 720, 592
V, 7505, 784, 456
V, 5796, 608, 160
V, 1089, 112, 200
V, 6356, 664, 384
V, 9324, 976, 416
V, 8123, 848, 536
V, 48, 8, 192
V, 2419, 248, 504
V, 8981, 944, 104
V, 8711, 912, 376
V, 5956, 624, 224
V, 3170, 328, 432
V, 8188, 856, 448
V, 9393, 984, 360
V, 9476, 992, 416
V, 8337, 872, 424
V, 5108, 536, 128
V, 8859, 928, 344
V, 6082, 640, 16
V, 6007, 632, 24
V, 7738, 808, 496
V, 6644, 696, 256
V, 870, 88, 272
V, 9636, 1008, 480
V, 5499, 576, 216
V, 420, 40, 320
V, 8489, 888, 424
V, 9023, 944, 440
V, 4318, 448, 496
V, 7886, 824, 464
V, 6804, 712, 320
V, 5079, 528, 504
V, 564, 56, 256
V, 6169, 648, 104
V, 6039, 632, 280
V, 9179, 960, 472
V, 1753, 184, 40
V, 8034, 840, 432
V, 8566, 896, 432
V, 7500, 784, 416
V, 5803, 608, 216
V, 1142, 120, 16
V, 6321, 664, 104
V, 9335, 976, 504
V, 8659, 904, 568
V, 1400, 144, 256
V, 8722, 912, 464
V, 5951, 624, 184
V, 9387, 984, 312
V, 4613, 480, 424
V, 6982, 728, 528
V, 9483, 992, 472
V, 5346, 560, 208
V, 241, 24, 104
V, 2081, 216, 232
V, 3569, 368, 584
V, 6458, 672, 592
V, 9254, 968, 464
V, 7751, 808, 600
V, 9484, 992, 480
V, 6633, 696, 168
V, 943, 96, 248
V, 5826, 608, 400
V, 5494, 576, 176
V, 433, 40, 424
V, 8478, 888, 336
V, 2427, 248, 568
V, 2250, 232, 368
V, 7816, 816, 512
V, 8091, 848, 280
V, 6793, 712, 232
V, 8666, 912, 16
V, 2445, 256, 104
V, 5634, 592, 80
V, 6178, 648, 176
V, 7855, 824, 216
V, 2425, 248, 552
V, 2398, 248, 336
V, 8055, 840, 600
V, 8573, 896, 488
V, 7495, 784, 376
V, 5790, 608, 112
V, 740, 72, 448
V, 6334, 664, 208
V, 7032, 736, 320
V, 9282, 976, 80
V, 4201, 440, 168
V, 1455, 152, 88
V, 8717, 912, 424
V, 7643, 800, 344
V, 948, 96, 288
V, 860, 88, 192
V, 9438, 992, 112
V, 4361, 456, 232
V, 2176, 224, 384
V, 311, 32, 56
V, 1041, 104, 424
V, 6638, 696, 208
V, 4283, 448, 216
V, 9586, 1008, 80
V, 442, 40, 496
V, 1262, 128, 368
V, 8321, 872, 296
V, 2263, 232, 472
V, 1193, 120, 424
V, 669, 64, 488
V, 6248, 656, 128
V, 7240, 760, 160
V, 6183, 648, 216
V, 9165, 960, 360
V, 4058, 424, 240
V, 8769, 920, 232
V, 8584, 896, 576
V, 9137, 960, 136
V, 7474, 784, 208
V, 5393, 560, 584
V, 6331, 664, 184
V, 1270, 128, 432
V, 9293, 976, 168
V, 5240, 544, 576
V, 5006, 520, 528
V, 1542, 160, 176
V, 8728, 912, 512
V, 7630, 800, 240
V, 6491, 680, 248
V, 1071, 112, 56
V, 4200, 440, 160
V, 6471, 680, 88
V, 1426, 144, 464
V, 8972, 944, 32
V, 8990, 944, 176
V, 4009, 416, 456
V, 8888, 928, 576
V, 2112, 216, 480
V, 5774, 600, 592
V, 6627, 696, 120
V, 151, 0, 600
V, 9605, 1008, 232
V, 5823, 608, 376
V, 1293, 136, 8
V, 2256, 232, 416
V, 6775, 712, 88
V, 4496, 472, 96
V, 4682, 488, 368
V, 547, 56, 120
V, 9136, 960, 128
V, 2094, 216, 336
V, 8130, 848, 592
V, 8805, 920, 520
V, 1878, 192, 432
V, 7469, 784, 168
V, 331, 32, 216
V, 2460, 256, 224
V, 7665, 800, 520
V, 6691, 704, 24
V, 5167, 536, 600
V, 8205, 856, 584
V, 7621, 800, 168
V, 2562, 264, 432
V, 519, 48, 504
V, 9448, 992, 192
V, 272, 24, 352
V, 8349, 872, 520
V, 1220, 128, 32
V, 7218, 752, 592
V, 2125, 216, 584
V, 1015, 104, 216
V, 2576, 264, 544
V, 9592, 1008, 128
V, 400, 40, 160
V, 8509, 888, 584
V, 914, 96, 16
V, 2354, 240, 592
V, 402, 40, 176
V, 7133, 744, 520
V, 256, 24, 224
V, 7304, 768, 64
V, 552, 56, 160
V, 3431, 360, 88
V, 9712, 1016, 480
V, 9603, 1008, 216
V, 2947, 304, 472
V, 7448, 784, 0
V, 440, 40, 480
V, 1224, 128, 64
V, 387, 40, 56
V, 8571, 896, 472
V, 7608, 800, 64
V, 2567, 264, 472
V, 7750, 808, 592
V, 8955, 936, 504
V, 8425, 880, 520
V, 1892, 192, 544
V, 8644, 904, 448
V, 2715, 280, 440
V, 9707, 1016, 440
V, 169, 16, 136
V, 1528, 160, 64
V, 5538, 576, 528
V, 8529, 896, 136
V, 7651, 800, 408
V, 5005, 520, 520
V, 7362, 768, 528
V, 6388, 672, 32
V, 305, 32, 8
V, 7745, 808, 552
V, 9271, 968, 600
V, 9186, 960, 528
V, 3550, 368, 432
V, 8066, 848, 80
V, 6925, 728, 72
V, 473, 48, 136
V, 6908, 720, 544
V, 5277, 552, 264
V, 6426, 672, 336
V, 7069, 744, 8
V, 60, 8, 240
V, 8706, 912, 336
V, 2530, 264, 176
V, 7229, 760, 72
V, 9014, 944, 368
V, 286, 24, 464
V, 3950, 408, 592
V, 8553, 896, 328
V, 6152, 640, 576
V, 7821, 816, 552
V, 1586, 160, 528
V, 7318, 768, 176
V, 7568, 792, 352
V, 1812, 184, 512
V, 5689, 592, 520
V, 6296, 656, 512
V, 7284, 760, 512
V, 6031, 632, 216
V, 1201, 120, 488
V, 145, 0, 576
V, 6938, 728, 176
V, 1847, 192, 184
V, 3805, 400, 40
V, 6456, 672, 576
V, 6375, 664, 536
V, 9337, 976, 520
V, 5380, 560, 480
V, 9769, 1024, 328
V, 7094, 744, 208
V, 211, 16, 472
V, 1390, 144, 176
V, 376, 32, 576
V, 3400, 352, 448
V, 7250, 760, 240
V, 7766, 816, 112
V, 2685, 280, 200
V, 343, 32, 312
V, 1538, 160, 144
V, 4892, 512, 224
V, 2967, 312, 24
V, 4024, 416, 576
V, 7906, 832, 16
V, 9453, 992, 232
V, 1877, 192, 424
V, 5773, 600, 584
V, 2220, 232, 128
V, 5349, 560, 232
V, 8078, 848, 176
V, 6951, 728, 280
V, 8699, 912, 280
V, 1826, 192, 16
V, 96, 8, 384
V, 4818, 504, 240
V, 9421, 984, 584
V, 5419, 568, 184
V, 7091, 744, 184
V, 6077, 632, 584
V, 5996, 624, 544
V, 4070, 424, 336
V, 6524, 680, 512
V, 7065, 736, 584
V, 5442, 568, 368
V, 8390, 880, 240
V, 2890, 304, 16
V, 7435, 776, 504
V, 7239, 760, 152
V, 7769, 816, 136
V, 2682, 280, 176
V, 1786, 184, 304
V, 5590, 584, 336
V, 9644, 1008, 544
V, 6114, 640, 272
V, 4886, 512, 176
V, 7929, 832, 200
V, 5729, 600, 232
V, 596, 56, 512
V, 5754, 600, 432
V, 1020, 104, 256
V, 5965, 624, 296
V, 3564, 368, 544
V, 826, 80, 528
V, 8057, 848, 8
V, 6956, 728, 320
V, 4951, 520, 88
V, 5910, 616, 464
V, 189, 16, 296
V, 4807, 504, 152
V, 6602, 688, 528
V, 4667, 488, 248
V, 8800, 920, 480
V, 5759, 600, 472
V, 7100, 744, 256
V, 1977, 208, 8
V, 2230, 232, 208
V, 2523, 264, 120
V, 9174, 960, 432
V, 5447, 568, 408
V, 8377, 880, 136
V, 2476, 256, 352
V, 7260, 760, 320
V, 4875, 512, 88
V, 7788, 816, 288
V, 6754, 704, 528
V, 3768, 392, 352
V, 5611, 584, 504
V, 6121, 640, 328
V, 3173, 328, 456
V, 7348, 768, 416
V, 7924, 832, 160
V, 6833, 712, 552
V, 84, 8, 336
V, 5735, 600, 280
V, 7363, 768, 536
V, 6265, 656, 264
V, 9227, 968, 248
V, 893, 88, 456
V, 8068, 848, 96
V, 2868, 296, 448
V, 9033, 944, 520
V, 8604, 904, 128
V, 6969, 728, 424
V, 1632, 168, 288
V, 6425, 672, 328
V, 753, 72, 552
V, 9383, 984, 280
V, 5244, 552, 0
V, 1013, 104, 200
V, 8220, 864, 96
V, 8764, 920, 192
V, 7129, 744, 488
V, 795, 80, 280
V, 454, 40, 592
V, 6585, 688, 392
V, 7369, 768, 584
V, 8364, 880, 32
V, 1149, 120, 72
V, 8892, 936, 0
V, 7281, 760, 488
V, 2140, 224, 96
V, 6745, 704, 456
V, 1409, 144, 328
V, 5596, 584, 384
V, 6132, 640, 416
V, 2273, 232, 552
V, 2284, 240, 32
V, 7939, 832, 280
V, 1577, 160, 456
V, 5740, 600, 320
V, 9298, 976, 208
V, 6292, 656, 480
V, 9212, 968, 128
V, 2455, 256, 184
V, 8111, 848, 440
V, 8625, 904, 296
V, 7591, 792, 536
V, 2240, 232, 288
V, 7514, 784, 528
