V, 3061, 712, 576
V, 3501, 792, 576
V, 4579, 992, 400
V, 106, 16, 400
V, 1282, 256, 512
V, 3085, 720, 416
V, 1290, 256, 576
V, 146, 24, 368
V, 2771, 664, 368
V, 893, 168, 576
V, 4515, 976, 592
V, 4779, 1024, 592
V, 1719, 416, 288
V, 436, 72, 576
V, 3173, 736, 416
V, 2212, 552, 504
V, 2559, 624, 432
V, 2863, 680, 400
V, 629, 112, 440
V, 3221, 744, 448
V, 2305, 576, 296
V, 3262, 752, 424
V, 2911, 688, 432
V, 2675, 648, 304
V, 3269, 752, 480
V, 3557, 808, 320
V, 3350, 768, 424
V, 2955, 696, 432
V, 1697, 400, 328
V, 3605, 816, 352
V, 3003, 704, 464
V, 2178, 544, 520
V, 50, 8, 456
V, 3637, 824, 256
V, 2642, 640, 392
V, 4711, 1016, 400
V, 103, 16, 376
V, 3693, 832, 352
V, 2692, 648, 440
V, 4400, 960, 376
V, 3407, 776, 528
V, 2422, 600, 344
V, 545, 96, 416
V, 3733, 840, 320
V, 2738, 656, 456
V, 3096, 720, 504
V, 4013, 888, 448
V, 913, 176, 456
V, 2784, 664, 472
V, 3138, 728, 488
V, 2552, 616, 376
V, 3829, 856, 384
V, 1260, 256, 336
V, 752, 136, 528
V, 3180, 736, 472
V, 2544, 624, 328
V, 3877, 864, 416
V, 756, 136, 560
V, 3218, 744, 424
V, 3472, 792, 344
V, 3548, 800, 600
V, 3925, 872, 448
V, 2914, 688, 456
V, 57, 0, 480
V, 3264, 752, 440
V, 3969, 880, 448
V, 4243, 928, 528
V, 3570, 808, 424
V, 3973, 880, 480
V, 48, 8, 448
V, 481, 80, 584
V, 3306, 760, 424
V, 3616, 816, 440
V, 2830, 672, 488
V, 2994, 704, 392
V, 4308, 944, 344
V, 506, 88, 440
V, 3658, 824, 424
V, 3044, 712, 440
V, 3346, 768, 392
V, 883, 168, 496
V, 3708, 832, 472
V, 3847, 856, 528
V, 3396, 776, 440
V, 569, 104, 280
V, 3754, 840, 488
V, 2733, 656, 416
V, 3152, 728, 600
V, 4044, 896, 344
V, 3107, 720, 592
V, 3442, 784, 456
V, 256, 40, 544
V, 2773, 664, 384
V, 4090, 904, 360
V, 4493, 976, 416
V, 2160, 544, 344
V, 302, 48, 560
